Year,State,City,Reason,Original_Value,Processing_Step,Timestamp
2015,KENTUCKY,Flemingsburg,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Gamaliel,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Greenup,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Guthrie,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Hardinsburg,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Hawesville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Heritage Creek,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Horse Cave,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Hurstbourne Acres,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Indian Hills,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Inez,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Irvine,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Jenkins,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Junction City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Lewisburg,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Lewisport,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Liberty,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Loyall,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Lynch,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,McKee,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Meadow Vale,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Millersburg,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Mortons Gap,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,New Haven,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Northfield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Nortonville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Olive Hill,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Pembroke,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Perryville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Pewee Valley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Pioneer Village,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Raceland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Ravenna,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Sadieville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Salyersville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Science Hill,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Smiths Grove,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Stamping Ground,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Strathmoor Village,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Tompkinsville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Trenton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Uniontown,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Villa Hills,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Warsaw,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Wayland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,West Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Wheelwright,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,KENTUCKY,Worthington,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Basile,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Brusly,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Clarence,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Epps,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Fisher,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Florien,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Georgetown,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Ida,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Krotz Springs,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Montpelier,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Norwood,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Sibley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,LOUISIANA,Tickfaw,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Ashland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Cape Elizabeth,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Carrabassett Valley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Cumberland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,East Millinocket,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Gouldsboro,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Holden,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Islesboro,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Milbridge,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Mount Desert,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Phippsburg,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Pittsfield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Rangeley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Southwest Harbor,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Veazie,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MAINE,Willimantic,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Baltimore City Sheriff,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Chevy Chase Village,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Lonaconing,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Luke,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Oxford,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Rock Hall,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,Sykesville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MARYLAND,University Park,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Boxford,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Chilmark,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Dover,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Goshen,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Hopkinton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Leverett,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Pelham,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Plympton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Sharon,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Shelburne,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Weston,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MASSACHUSETTS,Whately,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Armada,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Augusta,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Bancroft,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Barryton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Cambridge Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Clarkston,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Eau Claire,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Elk Rapids,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Elkton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Essexville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Gagetown,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Gaines Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Garfield Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Ishpeming Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Kinross Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Lake Angelus,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Lapeer Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Lennon,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Marenisco Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Michiana,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,New Buffalo,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Owendale,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Oxford,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Port Austin,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Potterville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Reading,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Richland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Rothbury,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Sand Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Wolverine Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MICHIGAN,Zilwaukee,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Albany,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Arlington,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Ashby,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Atwater,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Babbitt,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Belgrade/Brooten,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Blooming Prairie,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Bovey,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Braham,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Brownton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Buffalo Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Coleraine,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Corcoran,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Crosslake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Danube,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Eden Valley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Elko New Market,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Elmore,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Fairfax,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Fountain,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Fulda,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Gaylord,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Gilbert,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Hallock,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Hancock,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Hill City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Hokah,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Howard Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Isle,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Janesville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Keewatin,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Kimball,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Lakefield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Lake Shore,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Lamberton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Longville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Madison Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Melrose,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Menahga,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Minnesota Lake,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Nashwauk,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,New Richland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,North Oaks,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Ortonville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Osakis,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Osseo,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Ostrander,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Pike Bay,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Pillager,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Preston,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Roseau,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Rushford,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Silver Bay,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Springfield,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Spring Grove,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Starbuck,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,St. Joseph,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Thomson Township,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Tracy,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Wabasha,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Walker,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Warroad,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MINNESOTA,Wheaton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSISSIPPI,Florence,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Alma,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Alton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Annapolis,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Arbyrd,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Bellflower,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Bertrand,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Bethany,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Blackburn,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Braymer,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Camden,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Camden Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Canalou,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Center,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Cleveland,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Corder,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Creighton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Crystal Lakes,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Curryville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Delta,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Doolittle,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,East Lynne,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Easton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Edgar Springs,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Edgerton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Emma,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Everton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Exeter,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Fairview,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Fleming,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Foley,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Freeman,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Garden City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Glasgow,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Glendale,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Hawk Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Highlandville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Howardville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Humansville,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Indian Point,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Ironton,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Kimmswick,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,King City,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Laddonia,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Lake Tapawingo,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Lake Waukomis,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Lake Winnebago,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,La Monte,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Lanagan,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Leasburg,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
2015,MISSOURI,Liberal,Zero violent crime reported (kept in data),0.0,Zero Crime Check,2025-06-17 15:21:49
